"Step","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MAX"
"879232","","","","-128.69867324829102","-183.35079956054688","-74.04654693603516","-209.36911010742188","-209.36911010742188","-209.36911010742188","","","","","",""
"879360","40.55126190185547","40.55126190185547","40.55126190185547","-54.103599548339844","-54.103599548339844","-54.103599548339844","","","","","","","","",""
"879488","96.22683461507161","-70.9840316772461","190.33633422851562","77.9928092956543","-121.38501739501953","277.3706359863281","36.88081359863281","36.88081359863281","36.88081359863281","72.93753051757812","-109.54145812988281","255.41651916503906","258.4633026123047","251.38021850585938","265.54638671875"
"879616","-23.502479553222656","-53.496864318847656","21.71282958984375","265.88031005859375","265.88031005859375","265.88031005859375","-60.21641159057617","-60.21641159057617","-60.21641159057617","297.45941162109375","297.45941162109375","297.45941162109375","","",""
"879744","-20.254974365234375","-20.254974365234375","-20.254974365234375","","","","-194.17005920410156","-194.17005920410156","-194.17005920410156","63.463165283203125","-166.146728515625","293.07305908203125","198.33554077148438","198.33554077148438","198.33554077148438"
"879872","33.586568196614586","-96.04661560058594","272.66973876953125","223.71060180664062","223.71060180664062","223.71060180664062","","","","","","","","",""
"880000","-61.9853515625","-151.73756408691406","27.766860961914062","249.1346435546875","249.1346435546875","249.1346435546875","93.89612579345703","72.06491088867188","115.72734069824219","248.82275390625","248.82275390625","248.82275390625","77.85782241821289","-91.87299346923828","247.58863830566406"
"880128","-37.94727325439453","-61.5579833984375","-14.336563110351562","-176.9554443359375","-176.9554443359375","-176.9554443359375","-228.55328369140625","-228.55328369140625","-228.55328369140625","","","","77.08275604248047","-98.91169738769531","253.07720947265625"
"880256","-154.1227264404297","-183.5957489013672","-124.64970397949219","-889.7651977539062","-889.7651977539062","-889.7651977539062","-345.25311279296875","-345.25311279296875","-345.25311279296875","227.99374389648438","227.99374389648438","227.99374389648438","","",""
"880384","","","","-58.76962089538574","-63.896934509277344","-53.64230728149414","","","","","","","258.3779296875","258.3779296875","258.3779296875"
"880512","95.8132266998291","-58.722896575927734","250.34934997558594","-70.34766896565755","-314.7654113769531","126.34066772460938","218.9365997314453","183.19757080078125","254.67562866210938","242.79029846191406","242.79029846191406","242.79029846191406","98.28483581542969","65.82807922363281","130.74159240722656"
"880640","-197.2943115234375","-197.2943115234375","-197.2943115234375","-172.01498413085938","-172.01498413085938","-172.01498413085938","","","","130.35182189941406","130.35182189941406","130.35182189941406","31.977996826171875","31.977996826171875","31.977996826171875"
"880768","-112.48137664794922","-112.48137664794922","-112.48137664794922","-42.777180989583336","-286.8245849609375","244.9962158203125","-276.60638427734375","-276.60638427734375","-276.60638427734375","","","","","",""
"880896","105.31679280598958","-94.23823547363281","286.6849365234375","-295.55059814453125","-295.55059814453125","-295.55059814453125","","","","-64.25381469726562","-64.25381469726562","-64.25381469726562","","",""
"881024","-31.35490608215332","-47.03818130493164","-15.671630859375","209.75411987304688","209.75411987304688","209.75411987304688","202.2801742553711","135.80409240722656","268.7562561035156","102.2301254272461","102.2301254272461","102.2301254272461","140.33917236328125","140.33917236328125","140.33917236328125"
"881152","-164.73947143554688","-164.73947143554688","-164.73947143554688","-257.3973083496094","-257.3973083496094","-257.3973083496094","-195.81069946289062","-195.81069946289062","-195.81069946289062","-214.4407196044922","-214.4407196044922","-214.4407196044922","159.11972045898438","159.11972045898438","159.11972045898438"
"881280","-32.789833068847656","-32.789833068847656","-32.789833068847656","-102.12214660644531","-235.08383178710938","30.83953857421875","239.8553466796875","239.8553466796875","239.8553466796875","224.4283447265625","224.4283447265625","224.4283447265625","126.65758895874023","-6.115821838378906","259.4309997558594"
"881408","148.46426137288412","-26.03595733642578","255.02532958984375","","","","162.04059982299805","27.322532653808594","296.7586669921875","","","","97.19549560546875","97.19549560546875","97.19549560546875"
"881536","-120.31939061482747","-278.0474548339844","-40.71976852416992","-219.19947814941406","-219.19947814941406","-219.19947814941406","96.68646240234375","96.68646240234375","96.68646240234375","136.14523315429688","136.14523315429688","136.14523315429688","102.80537605285645","-57.436763763427734","263.0475158691406"
"881664","-209.56099573771158","-509.93951416015625","-52.5229377746582","-45.20245361328125","-170.88467407226562","80.47976684570312","6.7011260986328125","6.7011260986328125","6.7011260986328125","-72.09831237792969","-72.09831237792969","-72.09831237792969","","",""
"881792","-107.99591445922852","-137.89865112304688","-78.09317779541016","38.30072021484375","-75.40272521972656","152.00416564941406","-8.469032287597656","-8.469032287597656","-8.469032287597656","298.046142578125","298.046142578125","298.046142578125","128.30186208089194","-3.7496261596679688","270.57916259765625"
"881920","247.54122924804688","247.54122924804688","247.54122924804688","-34.63391876220703","-34.63391876220703","-34.63391876220703","27.51611328125","27.51611328125","27.51611328125","244.66612243652344","244.66612243652344","244.66612243652344","-186.2944793701172","-186.2944793701172","-186.2944793701172"
"882048","","","","","","","","","","50.28441874186198","-245.23486328125","261.9329528808594","118.69158554077148","18.850181579589844","218.53298950195312"
"882176","-54.06850051879883","-54.06850051879883","-54.06850051879883","32.12456512451172","-156.59593200683594","220.84506225585938","","","","-69.2982660929362","-268.96002197265625","53.565528869628906","247.62686157226562","226.948974609375","268.30474853515625"
"882304","-55.85792922973633","-55.85792922973633","-55.85792922973633","-388.80059814453125","-561.599365234375","-216.0018310546875","113.45213317871094","113.45213317871094","113.45213317871094","-37.079524993896484","-37.079524993896484","-37.079524993896484","","",""
"882432","11.73052978515625","11.73052978515625","11.73052978515625","-128.76422119140625","-128.76422119140625","-128.76422119140625","","","","250.0234832763672","218.33737182617188","281.7095947265625","19.147104899088543","-203.37498474121094","242.76800537109375"
"882560","108.53120422363281","18.7725830078125","198.28982543945312","84.71663856506348","-62.80276107788086","232.2360382080078","137.8397674560547","137.8397674560547","137.8397674560547","281.3267822265625","281.3267822265625","281.3267822265625","-838.6161499023438","-838.6161499023438","-838.6161499023438"
"882688","-50.60995864868164","-104.82186889648438","3.6019515991210938","-12.77138900756836","-12.77138900756836","-12.77138900756836","19.327903747558594","19.327903747558594","19.327903747558594","-200.44979858398438","-200.44979858398438","-200.44979858398438","88.99742126464844","40.282958984375","137.71188354492188"
"882816","77.45404052734375","-14.175201416015625","169.08328247070312","-13.490397135416666","-173.61178588867188","143.51756286621094","147.5637550354004","-18.83403778076172","313.9615478515625","288.5997619628906","288.5997619628906","288.5997619628906","214.73342895507812","214.73342895507812","214.73342895507812"
"882944","-166.5615234375","-187.1121368408203","-149.02915954589844","-23.94481658935547","-23.94481658935547","-23.94481658935547","-3.7914466857910156","-91.76480865478516","84.18191528320312","-23.71869659423828","-23.71869659423828","-23.71869659423828","134.49385833740234","-29.189956665039062","298.17767333984375"
"883072","-149.39962768554688","-238.7040557861328","-60.09519958496094","203.87326049804688","203.87326049804688","203.87326049804688","-263.314208984375","-448.8631286621094","-77.76528930664062","","","","-3.8986740112304688","-208.9443817138672","201.14703369140625"
"883200","-18.39429473876953","-18.39429473876953","-18.39429473876953","-378.88751220703125","-1010.3582763671875","252.583251953125","-7.464707692464192","-231.89520263671875","254.131591796875","261.52081298828125","261.52081298828125","261.52081298828125","300.16827392578125","300.16827392578125","300.16827392578125"
"883328","-265.7818209330241","-461.72784423828125","-39.714725494384766","","","","2.08563232421875","-244.72845458984375","248.89971923828125","","","","-30.48785400390625","-352.04168701171875","291.06597900390625"
"883456","-54.503662109375","-158.8864288330078","9.061294555664062","-262.0778045654297","-373.4266357421875","-150.72897338867188","29.415626525878906","29.415626525878906","29.415626525878906","104.66544342041016","104.66544342041016","104.66544342041016","65.9498291015625","-45.912620544433594","253.49148559570312"
"883584","-2.7061805725097656","-17.37110137939453","11.958740234375","89.33834075927734","89.33834075927734","89.33834075927734","-10.386688232421875","-10.386688232421875","-10.386688232421875","283.74066162109375","283.74066162109375","283.74066162109375","3.0896682739257812","3.0896682739257812","3.0896682739257812"
"883712","-145.3111629486084","-230.0135040283203","-60.608821868896484","28.015792846679688","28.015792846679688","28.015792846679688","-346.3899230957031","-511.0613708496094","-181.71847534179688","","","","9.141700744628906","9.141700744628906","9.141700744628906"
"883840","69.04640197753906","-144.55670166015625","282.6495056152344","49.925926208496094","-197.21510314941406","297.06695556640625","-166.90832138061523","-298.8597412109375","-34.95690155029297","236.65890502929688","236.65890502929688","236.65890502929688","188.6440887451172","96.66085815429688","280.6273193359375"
"883968","-285.0638249715169","-625.038330078125","-98.7969741821289","64.62109375","-15.168304443359375","144.41049194335938","-1.9356422424316406","-1.9356422424316406","-1.9356422424316406","91.37368774414062","91.37368774414062","91.37368774414062","142.06026077270508","26.577064514160156","257.54345703125"
"884096","-50.31147003173828","-115.94580078125","18.628875732421875","53.38307189941406","-144.9524383544922","251.7185821533203","-256.4980697631836","-292.2857360839844","-220.7104034423828","225.7685546875","225.7685546875","225.7685546875","","",""
"884224","-127.52824401855469","-213.73863220214844","-41.31785583496094","-41.082478841145836","-88.36270141601562","4.945396423339844","-67.72763570149739","-461.8375244140625","238.85360717773438","231.42852783203125","231.42852783203125","231.42852783203125","271.13904571533203","253.02345275878906","289.254638671875"
"884352","-140.0793660481771","-244.63482666015625","-75.93125915527344","-202.9134521484375","-202.9134521484375","-202.9134521484375","","","","-389.05340576171875","-389.05340576171875","-389.05340576171875","-59.1552619934082","-59.1552619934082","-59.1552619934082"
"884480","56.56672668457031","-167.40499877929688","280.5384521484375","92.08379173278809","-41.36299514770508","225.53057861328125","59.10835266113281","-110.96757507324219","282.6186218261719","-393.84112548828125","-393.84112548828125","-393.84112548828125","236.39755249023438","236.39755249023438","236.39755249023438"
"884608","-304.3632507324219","-399.73040771484375","-208.99609375","115.96214294433594","-8.12249755859375","304.1905822753906","-7.10028076171875","-34.887908935546875","19.092506408691406","160.27873992919922","79.56846618652344","240.989013671875","","",""
"884736","-208.4706268310547","-285.7105712890625","-131.23068237304688","-2.6745223999023438","-2.6745223999023438","-2.6745223999023438","35.38956069946289","5.425086975097656","65.35403442382812","","","","215.90640258789062","215.90640258789062","215.90640258789062"
"884864","-116.25198109944661","-609.322998046875","324.5714416503906","-29.480422973632812","-29.480422973632812","-29.480422973632812","-51.53285598754883","-51.53285598754883","-51.53285598754883","95.95389556884766","-39.60371398925781","231.51150512695312","262.49322509765625","262.49322509765625","262.49322509765625"
"884992","-155.56837463378906","-310.490966796875","-0.645782470703125","75.01892471313477","-105.60848236083984","255.64633178710938","-39.26856994628906","-39.26856994628906","-39.26856994628906","126.18611907958984","-1.071533203125","253.4437713623047","173.02064768473306","20.569557189941406","255.62991333007812"
"885120","-49.2314453125","-78.62785339355469","-19.835037231445312","70.69139099121094","-67.11767578125","208.50045776367188","92.58939933776855","-29.296833038330078","214.4756317138672","133.84384155273438","4.6529541015625","263.03472900390625","-61.5146484375","-257.85638427734375","37.41554260253906"
"885248","-28.966415405273438","-28.966415405273438","-28.966415405273438","122.54497909545898","-32.085304260253906","277.1752624511719","","","","","","","","",""
"885376","141.41997528076172","73.73469543457031","209.10525512695312","","","","-61.62029266357422","-87.3522720336914","-35.88831329345703","225.6071014404297","225.6071014404297","225.6071014404297","-43.367408752441406","-396.7336120605469","271.88055419921875"
"885504","-195.36434936523438","-320.12188720703125","-127.96755981445312","-0.9101003011067709","-148.90853881835938","157.3336944580078","-223.14138793945312","-223.14138793945312","-223.14138793945312","-18.283363342285156","-18.283363342285156","-18.283363342285156","","",""
"885632","-325.97110748291016","-492.6182861328125","-159.3239288330078","-35.24188995361328","-35.24188995361328","-35.24188995361328","-21.060546875","-226.0829315185547","183.9618377685547","254.17166137695312","254.17166137695312","254.17166137695312","233.33152770996094","233.33152770996094","233.33152770996094"
"885760","-130.51365915934244","-287.21612548828125","52.175331115722656","-90.26804097493489","-734.4011840820312","253.43873596191406","-101.90485382080078","-204.0586395263672","0.248931884765625","166.1558837890625","35.533935546875","296.77783203125","","",""
"885888","-26.246292114257812","-64.86305236816406","12.370468139648438","-46.9781494140625","-46.9781494140625","-46.9781494140625","-164.9798583984375","-164.9798583984375","-164.9798583984375","-200.49179077148438","-200.49179077148438","-200.49179077148438","273.3759460449219","273.3759460449219","273.3759460449219"
"886016","-194.76327514648438","-194.76327514648438","-194.76327514648438","192.35803604125977","106.27234649658203","278.4437255859375","-292.0721740722656","-292.0721740722656","-292.0721740722656","","","","","",""
